number,name_stopping,clean_name,pos_vys,po_treb,changed,longitude,latitude
1298,ПР. МАРШАЛА БЛЮХЕРА,ПР. МАРШАЛА БЛЮХЕРА,,False,False,30.436436,59.976784
1299,ПР. М. ТОРЕЗА УГ. УЛ. ЕСЕНИНА,"ПР. ТОРЕЗА, УГ. УЛ. ЕСЕНИНА",,False,True,30.32567,60.02579
1300,"ПР.  ТОРЕЗА,21","ПР. ТОРЕЗА, 21",,False,True,30.359394,60.002843
1301,ПР. МАРШАЛА ЖУКОВА,ПР. МАРШАЛА ЖУКОВА,,False,False,30.233717,59.859443
1302,"ПР. МАРШАЛА ЖУКОВА,30","ПР. МАРШАЛА ЖУКОВА, 30",,False,True,30.230011,59.857494
1303,"ПР. МАРШАЛА БЛЮХЕРА,УГ. КОНДРАТЬЕВСКОГО ПР.","ПР. МАРШАЛА БЛЮХЕРА, УГ. КОНДРАТЬЕВСКОГО ПР.",,False,True,30.394789,59.979393
1304,ПР. ЛУНАЧАРСКОГО УГ. УЛ. КОМПОЗИТОРОВ,"ПР. ЛУНАЧАРСКОГО, УГ. УЛ. КОМПОЗИТОРОВ",,False,True,30.320215,60.044839
1305,ПР. ЛУНАЧАРСКОГО УГ. УЛ. УШИНСКОГО,"ПР. ЛУНАЧАРСКОГО, УГ. УЛ. УШИНСКОГО",,False,True,30.404992,60.029221
1306,ПР. ЛУНАЧАРСКОГО УГ. ПР. ХУДОЖНИКОВ,"ПР. ЛУНАЧАРСКОГО, УГ. ПР. ХУДОЖНИКОВ",,False,True,30.34765,60.040423
1307,ПР. ЛУНАЧАРСКОГО УГ.ПР.ХУДОЖНИКОВ,"ПР. ЛУНАЧАРСКОГО, УГ. ПР. ХУДОЖНИКОВ",,False,True,30.346189,60.039458
1308,"ПР. ЛУНАЧАРСКОГО,86","ПР. ЛУНАЧАРСКОГО, 86",,False,True,30.384936,60.032466
1309,"ПР. ЛЕНИНА, УГ. УЛ. ТАНКИСТОВ","ПР. ЛЕНИНА, УГ. УЛ. ТАНКИСТОВ",,False,False,30.5623,59.74948
1310,"ПР. КУЛЬТУРЫ,29","ПР. КУЛЬТУРЫ, 29",,False,True,30.377502,60.048414
1311,"ПР. ЛЕНИНА,53","ПР. ЛЕНИНА, 53",,False,True,30.570339,59.750278
1312,ПР. КУЛЬТУРЫ ПО ПР. ЛУНАЧАРСКОГО,ПР. КУЛЬТУРЫ (ПО ПР. ЛУНАЧАРСКОГО),,False,True,30.365181,60.036454
1313,ПР. КУЗНЕЦОВА,ПР. КУЗНЕЦОВА,,False,False,30.189216,59.859007
1314,ПР. КУЛЬТУРЫ УГ. ПРИДОРОЖНОЙ АЛЛЕИ,"ПР. КУЛЬТУРЫ, УГ. ПРИДОРОЖНОЙ АЛЛЕИ",,False,True,30.378408,60.051946
1315,ПР. КОСЫГИНА,ПР. КОСЫГИНА,,False,False,30.49114,59.945641
1316,САПЕРНЫЙ ПЕР.,САПЁРНЫЙ ПЕР.,,False,True,30.599153,59.759413
1317,УЛ. ТРУДА,УЛ. ТРУДА,,False,False,30.602514,59.750076
1318,ПР. КОСЫГИНА,ПР. КОСЫГИНА,,False,False,30.50516,59.946498
1319,БУЛЬВАР СВОБОДЫ,БУЛЬВ. СВОБОДЫ,,False,True,30.60056,59.74739
1320,"ПР. КОСЫГИНА,УГ. УЛ. ПЕРЕДОВИКОВ","ПР. КОСЫГИНА, УГ. УЛ. ПЕРЕДОВИКОВ",,False,True,30.465005,59.942273
1321,"ПР. КОСЫГИНА,УГ. ИНДУСТРИАЛЬНОГО ПР.","ПР. КОСЫГИНА, УГ. ИНДУСТРИАЛЬНОГО ПР.",,False,True,30.477635,59.944163
1322,"УЛ. ЗАГОРОДНАЯ ,55","УЛ. ЗАГОРОДНАЯ, 55",,False,True,30.593646,59.777166
1323,"ПР. КОСМОНАВТОВ,74","ПР. КОСМОНАВТОВ, 74",,False,True,30.358512,59.838654
1324,ШКОЛА № 452,ШКОЛА № 452,,False,False,30.594118,59.772851
1325,ПР. КОСМОНАВТОВ,ПР. КОСМОНАВТОВ,,False,False,30.35922,59.83451
1326,ДОРОГА К КИРПИЧНОМУ ЗАВОДУ,ДОР. К КИРПИЧНОМУ ЗАВОДУ,,False,True,30.593652,59.770206
1327,"ПР. КОСМОНАВТОВ,УГ. КУЗНЕЦОВСКОЙ УЛ.","ПР. КОСМОНАВТОВ, УГ. КУЗНЕЦОВСКОЙ УЛ.",,False,True,30.34411,59.871589
1328,ДЕРЕВООБРАБАТЫВАЮЩИЙ КОМБИНАТ,ДЕРЕВООБРАБАТЫВАЮЩИЙ КОМБИНАТ,,False,False,30.596259,59.765774
1329,"ПР. КОСМОНАВТОВ,УГ. ЗВЕЗДНОЙ УЛ.","ПР. КОСМОНАВТОВ, УГ. ЗВЁЗДНОЙ УЛ.",,False,True,30.360176,59.834916
1330,"ПР. КОРОЛЕВА,ПОЛИКЛИНИКА","ПР. КОРОЛЁВА, ПОЛИКЛИНИКА",,False,True,30.289954,60.010191
1331,"УСТЬ-ИЖОРЫ, УЛ. ТРУДА,24","ПОС. УСТЬ-ИЖОРА, УЛ. ТРУДА, 24",,False,True,30.60485,59.79713
1332,СЛАВЯНСКАЯ ДОРОГА,СЛАВЯНСКАЯ ДОР.,,False,True,30.595162,59.803744
1333,"ПР. КОРОЛЕВА,УГ. КОЛОМЯЖСКОГО ПР.","ПР. КОРОЛЁВА, УГ. КОЛОМЯЖСКОГО ПР.",,False,True,30.294758,60.009575
1334,"КОЛПИНО, 2-Е ОТД. К-ТА ""ПОБЕДА""","КОЛПИНО, 2-Е ОТДЕЛЕНИЕ К-ТА ""ПОБЕДА""",,False,True,30.593732,59.781384
1335,"УСТЬ-ИЖОРА,Ж.-Д. ПЕРЕЕЗД","ПОС. УСТЬ-ИЖОРА, Ж.-Д. ПЕРЕЕЗД",,False,True,30.60059,59.790124
1336,ПР. КОСМОНАВТОВ,ПР. КОСМОНАВТОВ,,False,False,30.353613,59.852704
1337,"УСТЬ-ИЖОРА, ПОЛЕВАЯ УЛ.","ПОС. УСТЬ-ИЖОРА, ПОЛЕВАЯ УЛ.",,False,True,30.574549,59.816013
1338,"ПР. ИСПЫТАТЕЛЕЙ,УГ. СЕРЕБРИСТОГО БУЛЬВАРА","ПР. ИСПЫТАТЕЛЕЙ, УГ. СЕРЕБРИСТОГО БУЛЬВ.",,False,True,30.281884,60.00489
1339,"УСТЬ-ИЖОРА, ПЛАНОВАЯ УЛ.","ПОС. УСТЬ-ИЖОРА, ПЛАНОВАЯ УЛ.",,False,True,30.589553,59.807543
1340,"ПР. ИСПЫТАТЕЛЕЙ,УНИВЕРСАМ","ПР. ИСПЫТАТЕЛЕЙ, УНИВЕРСАМ",,False,True,30.289356,60.003889
1341,ЦЕНТРАЛЬНАЯ УЛ.,ЦЕНТРАЛЬНАЯ УЛ.,,False,False,30.581909,59.812634
1342,ПР. КОРОЛЕВА,ПР. КОРОЛЁВА,,False,True,30.295814,60.009922
1343,"УНИВЕРСАМ ""ТАЛЛИНСКИЙ""","УНИВЕРСАМ ""ТАЛЛИНСКИЙ""",,False,False,30.211937,59.833336
1344,"УСТЬ-ИЖОРА, ПЛАНОВАЯ УЛ.","ПОС. УСТЬ-ИЖОРА, ПЛАНОВАЯ УЛ.",,False,True,30.588124,59.808813
1345,"ПР. ВЕТЕРАНОВ,УГ. УЛ. ПОГР. ГАРЬКАВОГО","ПР. ВЕТЕРАНОВ, УГ. УЛ. ПОГРАНИЧНИКА ГАРЬКАВОГО",,False,True,30.147813,59.83529
1346,"ПР. ОБУХОВСКОЙ ОБОРОНЫ, 126","ПР. ОБУХОВСКОЙ ОБОРОНЫ, 126",,False,False,30.480575,59.855437
1347,ПР. ЕЛИЗАРОВА,ПР. ЕЛИЗАРОВА,,False,False,30.413667,59.894059
1348,"УСТЬ-ИЖОРА, ПОЛЕВАЯ УЛ.","ПОС. УСТЬ-ИЖОРА, ПОЛЕВАЯ УЛ.",,False,True,30.573929,59.816366
1349,"УСТЬ-ИЖОРА, Ж.-Д. ПЕРЕЕЗД","ПОС. УСТЬ-ИЖОРА, Ж.-Д. ПЕРЕЕЗД",,False,True,30.60101,59.78988
1350,"ПР. БУДЕННОГО,ТРАМВАЙНАЯ ОСТАНОВКА","ПР. БУДЁННОГО, ТРАМВАЙНАЯ ОСТАНОВКА",,False,True,30.090433,59.850704
1351,"КОЛПИНО, 2-Е ОТД. К-ТА ""ПОБЕДА""","КОЛПИНО, 2-Е ОТДЕЛЕНИЕ К-ТА ""ПОБЕДА""",,False,True,30.594003,59.78123
1352,ПР. ВЕТЕРАНОВ,ПР. ВЕТЕРАНОВ,,False,False,30.156638,59.835036
1353,СЛАВЯНСКАЯ ДОРОГА,СЛАВЯНСКАЯ ДОР.,,False,True,30.596618,59.803148
1354,ПР. ВЕТЕРАНОВ,ПР. ВЕТЕРАНОВ,,False,False,30.175777,59.833602
1355,"УСТЬ-ИЖОРА,УЛ. ТРУДА,24","ПОС. УСТЬ-ИЖОРА, УЛ. ТРУДА, 24",,False,True,30.605271,59.797051
1356,ШКОЛА № 452,ШКОЛА № 452,,False,False,30.594386,59.772915
1357,ПР. БУДЕННОГО,ПР. БУДЁННОГО,,False,True,30.089191,59.852684
1358,"УЛ. ЗАГОРОДНАЯ, 55","УЛ. ЗАГОРОДНАЯ, 55",,False,False,30.593989,59.777088
1359,"ПР. БОЛЬШЕВИКОВ,77","ПР. БОЛЬШЕВИКОВ, 77",,False,True,30.478675,59.874744
1360,ДЕРЕВООБРАБАТЫВАЮЩИЙ КОМБИНАТ,ДЕРЕВООБРАБАТЫВАЮЩИЙ КОМБИНАТ,,False,False,30.596623,59.765787
1361,"ПР. БОЛЬШЕВИКОВ,33","ПР. БОЛЬШЕВИКОВ, 33",,False,True,30.491227,59.895027
1362,ДОРОГА К КИРПИЧНОМУ ЗАВОДУ,ДОР. К КИРПИЧНОМУ ЗАВОДУ,,False,True,30.593998,59.770119
1363,"УЛ. ТРУДА,УЛ. УРИЦКОГО","УЛ. ТРУДА, УЛ. УРИЦКОГО",,False,True,30.602873,59.750034
1364,ПОЭТИЧЕСКИЙ БУЛЬВАР,ПОЭТИЧЕСКИЙ БУЛЬВ.,,False,True,30.35014,60.043492
1365,САПЕРНЫЙ ПЕР.,САПЁРНЫЙ ПЕР.,,False,True,30.5984,59.76051
1366,ПОЧТОВЫЙ ПЕР.,ПОЧТОВЫЙ ПЕР.,,False,False,30.053288,59.851464
1367,ПОЧТА,ПОЧТА,,False,False,29.7727,59.9152
1368,БУЛЬВАР СВОБОДЫ,БУЛЬВ. СВОБОДЫ,,False,True,30.599316,59.747338
1369,ПОТЕМКИНСКАЯ УЛ.,ПОТЁМКИНСКАЯ УЛ.,,False,True,30.365925,59.943929
1370,ПОСТ ГАИ,ПОСТ ГАИ,,False,False,30.68851,59.786511
1371,"ПОС.""КРАСНАЯ ЗАРЯ ""","ПОС. ""КРАСНАЯ ЗАРЯ""",,False,True,30.564268,59.837031
1372,ПОС. ШУШАРЫ,ПОС. ШУШАРЫ,,False,False,30.380823,59.8131
1373,ПОС. ПРОСВЕЩЕНИЯ,ПОС. ПРОСВЕЩЕНИЯ,,False,False,29.86116,59.89429
1374,ПОС. ДЕТСКОСЕЛЬСКИЙ,ПОС. ДЕТСКОСЕЛЬСКИЙ,,False,False,30.463968,59.730068
1375,ПОЛЮСТРОВСКИЙ ПР. УГОЛ ПИСКАРЁВСКОГО ПР.,"ПОЛЮСТРОВСКИЙ ПР., УГ. ПИСКАРЁВСКОГО ПР.",,False,True,30.40761,59.9634
1376,ПОЛТАВСКАЯ УЛ.,ПОЛТАВСКАЯ УЛ.,,False,False,30.37227,59.92837
1377,ПОЛИКЛИНИКА № 99,ПОЛИКЛИНИКА № 99,,False,False,30.345599,60.055234
1378,ПОЛИТЕХНИЧЕСКИЙ ИНСТИТУТ,ПОЛИТЕХНИЧЕСКИЙ ИНСТИТУТ,,False,False,30.38877,60.003992
1379,ПОЛИКЛИНИКА № 107,ПОЛИКЛИНИКА № 107,,False,False,30.50006,59.9512
1380,ПОЛИКЛИНИКА № 96,ПОЛИКЛИНИКА № 96,,False,False,30.380208,60.043412
1381,ПОЛЕВАЯ САБИРОВСКАЯ УЛ.,ПОЛЕВАЯ САБИРОВСКАЯ УЛ.,,False,False,30.26875,59.999641
1382,ПОЛИКЛИНИКА,ПОЛИКЛИНИКА,,False,False,30.212134,59.992076
1383,ПОЛЕВАЯ УЛ.,ПОЛЕВАЯ УЛ.,,False,False,30.14002,59.785901
1384,"ПОС. УСТЬ-ИЖОРА, ПОЛЕВАЯ УЛ.","ПОС. УСТЬ-ИЖОРА, ПОЛЕВАЯ УЛ.",,False,False,30.574,59.81635
1385,ПЛОЩАДЬ ТУРГЕНЕВА,ПЛ. ТУРГЕНЕВА,,False,True,30.29019,59.918107
1386,ПОКЛОННАЯ ГОРА,ПОКЛОННАЯ ГОРА,,False,False,30.319959,60.031595
1387,ПЛОЩАДЬ ТРУДА,ПЛ. ТРУДА,,False,True,30.29159,59.931945
1388,ПЛОЩАДЬ РЕПИНА,ПЛ. РЕПИНА,,False,True,30.280273,59.917516
1389,ПОЛЕВОЙ ПЕР.,ПОЛЕВОЙ ПЕР.,,False,False,30.529058,59.831077
1390,"СОВЕТСКИЙ ПР.,32","СОВЕТСКИЙ ПР., 32",,False,True,30.552272,59.825373
1391,"СОВХОЗ ""ДЕТСКОСЕЛЬСКИЙ""","СОВХОЗ ""ДЕТСКОСЕЛЬСКИЙ""",,False,False,30.458621,59.727016
1392,СОВХОЗ СЕЛЬЦО,СОВХОЗ СЕЛЬЦО,,False,False,29.536034,59.629181
1393,СОЛОМАХИНСКИЙ ПРОЕЗД,СОЛОМАХИНСКИЙ ПРОЕЗД,,False,False,30.246393,59.851968
1394,СОФИЙСКАЯ УЛ.,СОФИЙСКАЯ УЛ.,,False,False,30.414574,59.866516
1395,СОФИЙСКАЯ УЛ.,СОФИЙСКАЯ УЛ.,,False,False,30.417181,59.866178
1396,СОФИЙСКАЯ УЛ.,СОФИЙСКАЯ УЛ.,,False,False,30.398846,59.878301
1397,СОФИЙСКАЯ УЛ. 43,СОФИЙСКАЯ УЛ. 43,,False,False,30.404263,59.873411
1398,СОФИЙСКАЯ УЛ. 55,"СОФИЙСКАЯ УЛ., 55",,False,True,30.409791,59.869692
1399,ДОРОГА НА ПЕТРО-СЛАВЯНКУ,ДОР. НА ПЕТРО-СЛАВЯНКУ,,False,True,30.559158,59.796824
1400,СОФИЙСКАЯ УЛ. УГ. ПР. СЛАВЫ,"СОФИЙСКАЯ УЛ., УГ. ПР. СЛАВЫ",,False,True,30.414574,59.866516
1401,СОЛОМАХИНСКИЙ ПРОЕЗД,СОЛОМАХИНСКИЙ ПРОЕЗД,,False,False,30.24784,59.851756
1402,СЕРАФИМОВСКОЕ КЛАДБИЩЕ,СЕРАФИМОВСКОЕ КЛАДБИЩЕ,,False,False,30.262806,60.000424
1403,СЕРЕБРИСТЫЙ БУЛЬВАР ПО БОГАТЫРСКОМУ ПР.,СЕРЕБРИСТЫЙ БУЛЬВ. (ПО БОГАТЫРСКОМУ ПР.),,False,True,30.282011,59.999238
1404,СЕРЕБРИСТЫЙ БУЛЬВАР (ПО ПР. КОРОЛЕВА),СЕРЕБРИСТЫЙ БУЛЬВ. (ПО ПР. КОРОЛЁВА),,False,True,30.283966,60.010972
1405,"СЕРТОЛОВО,УЛ.МОЛОДЦОВА","ПОС. СЕРТОЛОВО, УЛ. МОЛОДЦОВА",,False,True,30.212399,60.138139
1406,"СЕРТОЛОВО,ДОРОГА К СТ. ПЕСОЧНАЯ","ПОС. СЕРТОЛОВО, ДОР. К Ж.-Д. СТ. ""ПЕСОЧНАЯ""",,False,True,30.20022,60.147846
1407,СИТЦЕВАЯ УЛ.,СИТЦЕВАЯ УЛ.,,False,False,30.234101,59.999306
1408,СКВЕР ГАЛИНЫ СТАРОВОЙТОВОЙ,СКВЕР ГАЛИНЫ СТАРОВОЙТОВОЙ,,False,False,30.374913,59.938099
1409,СКАЧКИ,СКАЧКИ,,False,False,30.109242,59.757779
1410,СМОЛЬНЫЙ УНИВЕРСИТЕТ,СМОЛЬНЫЙ УНИВЕРСИТЕТ,,False,False,30.379519,59.97313
1411,СВЕТЛАНОВСКАЯ ПЛОЩАДЬ,СВЕТЛАНОВСКАЯ ПЛ.,,False,True,30.329408,60.003952
1412,СВЕТЛАНОВСКИЙ ПР.,СВЕТЛАНОВСКИЙ ПР.,,False,False,30.390948,60.031343
1413,НОВОСЕЛЬЕ,НОВОСЕЛЬЕ,,False,False,30.076951,59.809575
1414,"АНДРЕЕВСКАЯ УЛ., УГ. ПР. ЛЕНИНА","АНДРЕЕВСКАЯ УЛ., УГ. ПР. ЛЕНИНА",,False,False,30.086542,59.829478
1415,"АНДРЕЕВСКАЯ УЛ, УГ. ПР. ЛЕНИНА","АНДРЕЕВСКАЯ УЛ., УГ. ПР. ЛЕНИНА",,False,True,30.085588,59.82923
1416,СВЕТЛАНОВСКИЙ ПР. УГ. ПР. ЛУНАЧАРСКОГО,"СВЕТЛАНОВСКИЙ ПР., УГ. ПР. ЛУНАЧАРСКОГО",,False,True,30.39108,60.030704
1417, СУЗДАЛЬСКИЙ ПР. ,СУЗДАЛЬСКИЙ ПР.,,False,True,30.40433,60.046936
1418,КРОНШТАДТСКАЯ УЛ.,КРОНШТАДТСКАЯ УЛ.,,False,False,30.254052,59.872936
1419,СВЕТЛАНОВСКИЙ ПР.,СВЕТЛАНОВСКИЙ ПР.,,False,False,30.347524,60.010285
1420,СВЕТЛАНОВСКИЙ ПР. 75,"СВЕТЛАНОВСКИЙ ПР., 75",,False,True,30.377123,60.022563
1421,"СТ. МЕТРО ""ТЕХНОЛОГИЧЕСКИЙ ИНСТИТУТ""","СТ. МЕТРО ""ТЕХНОЛОГИЧЕСКИЙ ИНСТИТУТ""",,False,False,30.31821,59.915973
1422,СЕВЕРНЫЙ ПР.,СЕВЕРНЫЙ ПР.,,False,False,30.405465,60.020579
1423,СЕВЕРНЫЙ ПР. УГ. ПР. ХУДОЖНИКОВ,"СЕВЕРНЫЙ ПР., УГ. ПР. ХУДОЖНИКОВ",,False,True,30.344453,60.032123
1424,"ПР. МАРШАЛА ЖУКОВА, УГ. ЛЕНИНСКОГО ПР.","ПР. МАРШАЛА ЖУКОВА, УГ. ЛЕНИНСКОГО ПР.",,False,False,30.219913,59.852349
1425,СВЕТЛАНОВСКИЙ ПР. УГ. УЛ. ЖАКА ДЮКЛО,"СВЕТЛАНОВСКИЙ ПР., УГ. УЛ. ЖАКА ДЮКЛО",,False,True,30.352854,60.013097
1426,СЕННАЯ ПЛОЩАДЬ,СЕННАЯ ПЛ.,,False,True,30.315823,59.926012
1427,СЕВЕРНЫЙ ПР. УГ. УЛ. ВАВИЛОВЫХ,"СЕВЕРНЫЙ ПР., УГ. УЛ. ВАВИЛОВЫХ",,False,True,30.397889,60.024127
1428,"СЕВЕРНЫЙ ПР.,5","СЕВЕРНЫЙ ПР., 5",,False,True,30.335329,60.030716
1429,"С.-ПЕТЕРБУРГ,НОВОСЕЛЬЕ","С. -ПЕТЕРБУРГ, НОВОСЕЛЬЕ",,False,True,30.076712,59.808525
1430,"РЫНОК ""КОНКУРЕНТ""","РЫНОК ""КОНКУРЕНТ""",,False,False,30.410886,59.994477
1431,РЫБИНСКАЯ УЛ.,РЫБИНСКАЯ УЛ.,,False,False,30.333385,59.912972
1432,САДОВАЯ УЛ.,САДОВАЯ УЛ.,,False,False,30.403473,59.715584
1433,САД ОТДЫХА,САД ОТДЫХА,,False,False,30.596751,59.749073
1434,"САНКТ-ПЕТЕРБУРГСКОЕ ШОССЕ, 26КМ","САНКТ-ПЕТЕРБУРГСКОЕ ШОССЕ, 26 КМ.",,False,True,29.98379,59.86496
1435,САДОВОДСТВО,САДОВОДСТВО,,False,False,30.235363,59.770946
1436,"САПЕРНАЯ УЛ., 40","САПЕРНАЯ УЛ., 40",,False,False,30.380944,59.700778
1437,САПЕРНАЯ УЛ. УГ. КРАСНОСЕЛЬСКОГО ШОССЕ,"САПЕРНАЯ УЛ., УГ. КРАСНОСЕЛЬСКОГО ШОССЕ",,False,True,30.369972,59.70375
1438,"САНКТ-ПЕТЕРБУРГ,СОЛЯНОЙ СКЛАД,2","САНКТ-ПЕТЕРБУРГ, СОЛЯНОЙ СКЛАД, 2",,False,True,30.499288,59.858607
1439,"РЕКТОРСКИЙ ПРОЕЗД [210, 356А-ШК, 358, 359]","РЕКТОРСКИЙ ПРОЕЗД [210, 356А-ШК, 358, 359]",,False,False,29.83039,59.87678
1440,ВОЛХОНСКОЕ ШОССЕ,ВОЛХОНСКОЕ ШОССЕ,,False,False,30.081489,59.825358
1441,БРЕСТСКИЙ БУЛЬВАР,БРЕСТСКИЙ БУЛЬВ.,,False,True,30.198967,59.857098
1442,"РИЖСКИЙ ПР.,УГ. СТАРОПЕТЕРГОФСКОГО ПР.","РИЖСКИЙ ПР., УГ. СТАРОПЕТЕРГОФСКОГО ПР.",,False,True,30.276136,59.913145
1443,УЛ. МАРШАЛА ЗАХАРОВА,УЛ. МАРШАЛА ЗАХАРОВА,,False,False,30.17589,59.857012
1444,РАССТАННЫЙ ПЕР.,РАССТАННЫЙ ПЕР.,,False,False,30.356841,59.905686
1445,РАУМСКАЯ УЛ.,РАУМСКАЯ УЛ.,,False,False,30.57973,59.73798
1446,РЕКА ОХТА,РЕКА ОХТА,,False,False,30.463632,59.958714
1447,РЕКА ЕКАТЕРИНГОФКА,РЕКА ЕКАТЕРИНГОФКА,,False,False,30.257034,59.908983
1448,"РУССКО-ВЫСОЦКОЕ,ПАМЯТНИК","РУССКО-ВЫСОЦКОЕ, ПАМЯТНИК",,False,True,29.929388,59.690509
1449,УЛ. ЧЕКИСТОВ,УЛ. ЧЕКИСТОВ,,False,False,30.160858,59.844296
1450,"РУССКО-ВЫСОЦКОЕ,ШКОЛА","РУССКО-ВЫСОЦКОЕ, ШКОЛА",,False,True,29.953198,59.703565
1451,РУЧЕЙ ДРАНИШНИК,РУЧЕЙ ДРАНИШНИК,,False,False,30.220493,60.131721
1452,РЫБАЦКИЙ ПРОСП.,РЫБАЦКИЙ ПР.,,False,True,30.483151,59.846619
1453,РОПШИНСКОЕ ШОССЕ,РОПШИНСКОЕ ШОССЕ,,False,False,29.959191,59.872916
1454,УЛ. ЧЕКИСТОВ,УЛ. ЧЕКИСТОВ,,False,False,30.160687,59.844161
1455,"РУССКО-ВЫСОЦКОЕ,КОНТОРА","РУССКО-ВЫСОЦКОЕ, КОНТОРА",,False,True,29.946971,59.702291
1456,"РУССКО-ВЫСОЦКОЕ,МАГАЗИН","РУССКО-ВЫСОЦКОЕ, МАГАЗИН",,False,True,29.941092,59.698404
1457,"ПУЛКОВСКОЕ ШОССЕ,5","ПУЛКОВСКОЕ ШОССЕ, 5",,False,True,30.31953,59.838371
1458,"ПУЛКОВСКОЕ ШОССЕ,13","ПУЛКОВСКОЕ ШОССЕ, 13",,False,True,30.320068,59.832807
1459,"ПУШКИН,КУЗЬМИНСКОЕ КЛАДБИЩЕ (ПО ТРЕБОВАНИЮ)","ПУШКИН, КУЗЬМИНСКОЕ КЛАДБИЩЕ",,True,True,30.392648,59.74833
1460,"ПУЛКОВСКОЕ ШОССЕ,9","ПУЛКОВСКОЕ ШОССЕ, 9",,False,True,30.319772,59.835148
1461,ПУЛКОВО,ПУЛКОВО,,False,False,30.332222,59.770778
1462,ПРОФИЛАКТОРИЙ,ПРОФИЛАКТОРИЙ,,False,False,30.675785,59.792997
1463,"""ПУЛКОВСКОЕ""","""ПУЛКОВСКОЕ""",,False,False,30.363286,59.762516
1464,РАЗВОДНАЯ УЛ. УГ. ЭРЛЕРОВСКОГО БУЛЬВАРА,"РАЗВОДНАЯ УЛ., УГ. ЭРЛЕРОВСКОГО БУЛЬВ.",,False,True,29.899157,59.873231
1465,РАССТАННАЯ УЛ.,РАССТАННАЯ УЛ.,,False,False,30.345005,59.907371
1466,РАБФАКОВСКАЯ УЛ.,РАБФАКОВСКАЯ УЛ.,,False,False,30.47674,59.85786
1467,УЛ. БРЯНЦЕВА,УЛ. БРЯНЦЕВА,,False,False,30.408912,60.043129
1468,РАЗВОДНАЯ УЛ. УГ. БУЛЬВАРА РАЗВЕДЧИКОВ,"РАЗВОДНАЯ УЛ., УГ. БУЛЬВ. РАЗВЕДЧИКОВ",,False,True,29.901894,59.877587
1469,РАЗВОДНАЯ УЛ.,РАЗВОДНАЯ УЛ.,,False,False,29.90275,59.88108
1470,ПРАЖСКАЯ УЛ. УГ. ПР. СЛАВЫ,"ПРАЖСКАЯ УЛ., УГ. ПР. СЛАВЫ",,False,True,30.402863,59.862633
1471,АДМИНИСТРАЦИЯ ФРУНЗЕНСКОГО РАЙОНА,АДМИНИСТРАЦИЯ ФРУНЗЕНСКОГО РАЙОНА,,False,False,30.400339,59.864826
1472,ПРАЖСКАЯ УЛ.,ПРАЖСКАЯ УЛ.,,False,False,30.38774,59.874264
1473,"ПРАЖСКАЯ УЛ., 32","ПРАЖСКАЯ УЛ., 32",,False,False,30.393124,59.87077
1474,"УЛ. ЗИНЫ ПОРТНОВОЙ, УГ. ЛЕНИНСКОГО ПРОСПЕКТА","УЛ. ЗИНЫ ПОРТНОВОЙ, УГ. ЛЕНИНСКОГО ПР.",,False,True,30.256369,59.85242
1475,ПРАВЛЕНСКАЯ УЛ.,ПРАВЛЕНСКАЯ УЛ.,,False,False,29.908,59.88031
1476,"СТ. МЕТРО ""ПАРК ПОБЕДЫ""","СТ. МЕТРО ""ПАРК ПОБЕДЫ""",,False,False,30.322137,59.864723
1477,ПРАЖСКАЯ УЛ.,ПРАЖСКАЯ УЛ.,,False,False,30.404238,59.86213
1478,"СТ. МЕТРО ""ПАРК ПОБЕДЫ""","СТ. МЕТРО ""ПАРК ПОБЕДЫ""",,False,False,30.323124,59.864987
1479,ПР. ЮРИЯ ГАГАРИНА,ПР. ЮРИЯ ГАГАРИНА,,False,False,30.336102,59.864423
1480,ПРОЛЕТАРСКАЯ УЛ. УГ. УЛ. ВОЛОДАРСКОГО,"ПРОЛЕТАРСКАЯ УЛ., УГ. УЛ. ВОЛОДАРСКОГО",,False,True,30.593256,59.740773
1481,ПРОМКОМБИНАТ,ПРОМКОМБИНАТ,,False,False,30.252053,60.078772
1482,ПРОСПЕКТ РАЕВСКОГО,ПР. РАЕВСКОГО,,False,True,30.359817,60.015656
1483,ПРОЛЕТАРСКАЯ УЛ. УГ. УЛ. В. СЛУЦКОЙ,"ПРОЛЕТАРСКАЯ УЛ., УГ. УЛ. В. СЛУЦКОЙ",,False,True,30.581163,59.741056
